Gene	X1	X2	X3	X4	X5	X6	X7	X8	X9
ENSG00000076984	1.68608890109663e-06	-6.03113829413624e-07	1.75209192227526e-06	1.3780121991797e-06	-1.30835466105815e-06	-7.52386786680815e-07	-8.40244294626168e-08	7.26167354047834e-07	2.98644578229019e-07
ENSG00000077097	-2.68373196976774e-06	9.08174785274106e-07	-4.61170602080697e-07	-1.84072122497627e-06	4.38896019697669e-07	1.13890016724636e-06	-1.18992225964027e-06	-8.9554793554211e-07	-1.08525172246681e-07
ENSG00000077232	-9.28330602774378e-07	1.61481813017453e-06	1.39623850727458e-06	-9.74913456865277e-07	-9.15076747723513e-07	5.14765415672999e-07	-1.52341032913861e-06	9.2943553572089e-07	-8.86275387267662e-08
ENSG00000077549	-2.48933444476807e-06	1.07319181985781e-06	5.52916006356735e-07	-2.26999926576645e-07	9.97325965792861e-07	5.17950163614269e-07	-1.42539520469524e-06	-1.06102095121526e-06	-8.38205417355737e-07
ENSG00000077684	-2.17530997394073e-06	1.38804824002411e-06	2.71524524243322e-07	-1.34893933262104e-06	3.31372113574735e-07	1.19305303361835e-06	-1.42024210611171e-06	-7.63133755297834e-07	-4.72950824579278e-07
ENSG00000078070	1.07594056583534e-06	-5.82940931448813e-07	-2.12685627038452e-06	-1.05982005110659e-06	3.11790085944181e-07	4.65368727899485e-09	1.43829574369438e-06	8.72792097853791e-08	6.49931418426426e-07
ENSG00000078403	1.13597485847859e-06	-5.5576559296696e-07	-1.20016895887293e-06	-7.06662620611559e-07	-1.47412904378791e-06	-7.38569970961896e-07	8.56639480083902e-07	1.52754358956299e-06	9.45463848935492e-07
ENSG00000078902	-1.90295697733843e-06	6.6220170568408e-07	4.43832040680624e-07	-2.34836063147751e-07	1.39567607943942e-06	7.37296351952284e-07	-1.03062554030027e-06	-1.43150393899097e-06	-8.4886590716805e-07
ENSG00000079246	-2.23135377458588e-06	1.18521827626879e-06	-2.1846500780948e-07	-1.34307147641704e-06	5.88009319611462e-07	9.78382400447066e-07	-1.38547411482318e-06	-2.16640634273413e-07	-3.92902400883187e-07
ENSG00000079950	3.52124684645142e-07	9.09390096901969e-07	2.36896148849542e-06	6.36386087229399e-07	-1.50366461484548e-06	8.56391995357124e-08	-6.73408810029157e-07	1.27736203106052e-06	3.364611321934e-07
ENSG00000080503	-3.03397130283417e-06	6.68514994724158e-07	1.4750110217395e-08	-1.06689133897269e-06	6.33166971807806e-08	7.77820890842911e-07	-1.45037689638161e-06	-4.69130835081501e-07	-4.37911277535581e-07
ENSG00000080815	-2.60013052205235e-06	1.59255400267612e-06	6.61963845648388e-07	-7.00855026064358e-07	4.27753949440696e-07	8.94426599141871e-07	-1.07747342817879e-06	-6.93688779947639e-07	-4.82910037642957e-07
ENSG00000080947	1.79350436834602e-06	-6.46951190048649e-07	-1.33741647058298e-06	-3.05094450180119e-07	-7.47745720336065e-07	-6.18224504394851e-07	1.42697861031138e-06	9.16859443963206e-07	7.44297027200762e-07
ENSG00000081237	-2.73283332149914e-06	1.0207415321335e-06	9.76799493991855e-07	-5.49348323746732e-07	-1.61484459882332e-07	8.14369587534731e-07	-1.24238060910502e-06	-3.98482879200079e-07	-3.05778557793017e-07
ENSG00000081870	1.43502074697759e-06	-9.43805412936271e-07	-2.06473347248222e-06	-4.60183432926948e-07	-1.58562014504324e-07	-4.98537482830452e-07	1.30697997674455e-06	7.65431890674317e-07	4.11873460195485e-07
ENSG00000082641	-2.73883588112431e-06	6.87439434576333e-07	-3.84139506337965e-07	-9.62785242794878e-07	2.92276453814886e-07	3.47049169972617e-07	-9.73015054004352e-07	-3.41195411380881e-07	-2.86235214853263e-07
ENSG00000082996	-6.89010804388367e-07	1.70302834641197e-06	2.37011286152538e-06	6.44946707914114e-08	-1.22986049357366e-06	8.41359036971416e-07	-9.10019388485601e-07	6.92701742330866e-07	1.97961955057955e-07
ENSG00000083312	-1.51833681673475e-06	1.61897004569998e-06	1.18173871097759e-06	-1.27299007418487e-06	-1.76839110091404e-06	7.09090216931482e-07	-9.49222143052508e-07	7.82512342896795e-07	2.7830164044094e-07
ENSG00000083457	2.05580976859071e-06	-2.47806734752655e-08	-7.62876951129771e-07	-1.84000314916626e-07	-8.87018173342252e-07	-6.83881970855512e-07	1.1950586376208e-06	1.54766632046194e-06	6.87292536246661e-07
ENSG00000083799	-1.82738989770527e-06	9.95904412295778e-07	9.98146923354782e-07	-6.67662662303744e-07	4.92848259641622e-07	1.04595910847512e-06	-1.48736568125258e-06	-6.50111860451671e-07	-1.18176041052483e-07
ENSG00000084676	-2.69203958653883e-06	7.23948240868914e-07	7.9371492568757e-07	-3.33531251220546e-07	4.09046061499412e-07	1.00608342491616e-06	-6.4745157037124e-07	-9.97582966031985e-07	-4.15380389754657e-07
ENSG00000084733	-1.4020957454194e-06	2.00814005253499e-06	1.61580158453257e-06	-3.45955100446005e-07	-1.44314389270127e-06	1.25597612088378e-07	-1.26625382480643e-06	1.04689131812902e-06	3.1323196150823e-08
ENSG00000086504	-1.79557004061838e-06	1.29363975084259e-06	-6.85586117067066e-07	-9.59612761644966e-07	1.5391965830107e-06	6.30437379671441e-07	-8.77528347401753e-07	-7.24591904280543e-07	-9.6621579070629e-07
ENSG00000086598	1.31813207500978e-06	6.50156647143323e-07	2.048102429324e-06	9.26841939677552e-07	-9.86871649505679e-07	-4.10483470808256e-07	-5.28895947082644e-07	1.30821154497135e-06	5.83765172790025e-08
ENSG00000087111	-2.87291009674003e-06	2.36523911862968e-07	-8.60979303574414e-07	-1.16986358727226e-06	9.36507142130473e-07	5.32445948599364e-07	-1.30583085135316e-06	-1.27349315597685e-06	-5.85660443531487e-07
ENSG00000087191	-2.13373135570071e-06	6.86125642685773e-07	-9.40751525159251e-07	-1.29891197395198e-06	1.15605009807547e-06	5.73391732486476e-07	-1.12601960595276e-06	-5.75819001991818e-07	-5.0164656774414e-07
ENSG00000087365	-3.09082916272338e-06	1.01149607729897e-07	-5.32014517571545e-07	-8.48307592767667e-07	6.86102252038684e-07	5.55437227506793e-07	-1.16507671385768e-06	-1.10750311944392e-06	-5.56094971775592e-07
ENSG00000088833	-3.04854081634197e-06	4.41297348148638e-07	-3.65683447116637e-07	-6.4601229621189e-07	7.02119254488773e-07	7.26757270477442e-07	-9.32937964473911e-07	-6.87923349472419e-07	-1.00217576113698e-06
ENSG00000088930	-2.64888870408289e-06	1.35717002882822e-06	7.34288402402275e-07	-7.46395785442878e-07	-7.9290079901653e-08	8.27606775463993e-07	-1.25357492106689e-06	-1.32472769474416e-07	-4.06271897118107e-07
ENSG00000089127	-6.84075097506481e-07	1.50192595922032e-07	-5.46943873346177e-07	-6.56903730570928e-07	1.29865606572305e-06	1.05114913191439e-06	6.997836621954e-07	-1.93878983657842e-06	8.92263552072643e-07
ENSG00000089154	-2.59338079314753e-06	2.86595200840505e-07	-7.18225916190409e-07	-1.44098953879088e-06	5.14344377826997e-07	5.70901412858384e-07	-1.2253137605573e-06	-6.88189005147544e-07	-2.66262011185332e-07
ENSG00000089248	-1.97342908791536e-06	8.53388968115322e-07	-6.22927446382883e-07	-1.47276704326062e-06	1.01636464448176e-06	8.32437146562448e-07	-1.30974881105436e-06	-6.89318196162172e-07	-2.48647750989712e-07
ENSG00000089280	-2.88654636534856e-06	2.17554566083497e-07	-1.60223501801593e-07	-1.14519043596131e-06	2.99968901945684e-07	7.47107200785309e-07	-1.26501237993738e-06	-8.23527860638575e-07	-1.80599057036016e-07
ENSG00000089335	2.23080295000035e-06	-7.71780225716555e-07	-1.05951461968135e-06	-4.4697132891187e-08	-7.03173809041891e-08	-4.96123192749622e-07	1.40927477346616e-06	6.46114280889088e-07	6.1382550388033e-07
ENSG00000089505	2.24840427052609e-06	-3.06791310991767e-07	6.74303496111197e-07	7.64533501387626e-07	-1.71233620776299e-06	-7.85941739362915e-07	9.45258961374204e-07	1.50296611524725e-06	7.88361101871789e-07
ENSG00000089693	-2.26913481786821e-06	1.12082476518208e-06	3.39004971686629e-07	-4.17802217062997e-07	1.46335386039571e-06	1.03137421458069e-06	-1.18648226473888e-06	-1.46235693533017e-06	-1.11633226521193e-06
ENSG00000089737	-2.48016433543262e-06	-1.73503948338237e-07	-1.0734204004478e-06	-1.42639051978668e-06	8.74158547959501e-07	7.61482557416721e-07	-1.10489882535708e-06	-1.23948398209841e-06	-1.28439150920684e-07
ENSG00000090060	-2.46408471786607e-06	1.21310601001346e-06	6.33966364194079e-07	-1.16647749013383e-06	-1.69425903097458e-07	1.09745706296898e-06	-1.45466409441422e-06	-1.51843962584273e-07	-1.57863320705741e-07
ENSG00000090061	-3.19435653066223e-06	8.55895180879797e-07	-7.11972561003434e-07	-1.62394745167596e-06	3.21641041340678e-07	8.49081971718887e-07	-1.11600888421177e-06	-8.78057815979517e-07	-5.04083641436926e-07
ENSG00000090238	1.74245172919729e-06	-1.40743343492989e-06	4.22105551648591e-07	1.5751175314207e-06	-7.80455665727034e-08	-8.9067427194911e-07	6.0558844962723e-07	5.59426503780221e-08	3.57043773488291e-08
ENSG00000090273	-2.52139088181987e-06	7.93960583490381e-07	-1.20076745646374e-06	-1.6676914414116e-06	1.28722919908727e-06	8.25365926239272e-07	-9.5825331402053e-07	-1.11556053817504e-06	-5.76913687776866e-07
ENSG00000090857	-2.29829806483636e-06	4.87754800908848e-07	-1.01117044919067e-06	-1.32195620406418e-06	1.14065314965932e-06	7.43262526994524e-07	-6.98272646354966e-07	-8.10002349312116e-07	-3.31214273694693e-07
ENSG00000090863	-2.79544756496957e-06	3.47931877429267e-07	1.10748438104019e-07	-6.9754775413376e-07	4.31787756907041e-07	6.22773314708327e-07	-1.28478669907603e-06	-6.70646134036269e-07	-3.79629109543743e-07
ENSG00000091039	-1.75065350911172e-06	1.49299409992764e-06	2.18945764081052e-06	-1.79503709385967e-07	-1.06006049641082e-06	9.30557056039196e-07	-1.25046812154851e-06	2.0526460188031e-07	-1.81884442602255e-07
ENSG00000091436	2.0667406919108e-06	2.15635297130571e-07	1.05946115207934e-06	8.58178707351223e-07	-1.5432554358825e-06	-6.16181532463363e-07	6.31965251527103e-07	1.80066091821275e-06	7.63739223340842e-07
ENSG00000092010	-2.16019681771582e-06	7.05313278124421e-07	-1.0119934513366e-06	-1.33365744242409e-06	1.18960590979557e-06	6.85830300086559e-07	-9.39449940202451e-07	-1.12431215680556e-06	-2.82150771931466e-07
ENSG00000092148	-2.3869667979011e-06	6.37832141981013e-07	-1.81513484578067e-08	-1.26607467280784e-06	-5.49692009297228e-07	6.10222061583108e-07	-1.36261565466954e-06	5.84219289866259e-08	-6.76536782888636e-08
ENSG00000092199	-1.81961251586454e-06	1.42206099011978e-06	1.15296693611467e-06	-7.25945796324328e-07	-2.03356590219492e-07	9.6589330255067e-07	-1.77112043240499e-06	5.68035193728093e-08	-2.78211047535416e-07
ENSG00000092531	-3.07397662221623e-06	1.37755053187647e-06	6.14268420632061e-07	-1.16944545641083e-06	-1.33488535853886e-07	1.21643057438155e-06	-1.18899713994808e-06	-7.35868920759336e-07	-3.75653659300353e-07
ENSG00000095139	-2.63733862462756e-06	7.60612512890528e-07	5.99779376987638e-07	-8.80347320150079e-07	-2.00646157302919e-07	7.27593024239076e-07	-1.64628767688564e-06	-4.21481124365666e-07	-3.22436320166143e-07
ENSG00000095303	-1.66109108708847e-06	7.30890923079447e-07	5.55493284779953e-07	-5.8357566893211e-07	8.08865363155704e-07	1.58401298338324e-06	1.90350744434977e-07	-1.49129180927625e-06	3.06228668491886e-07
ENSG00000096384	-2.0997394115724e-06	9.25861011480443e-07	1.70209562307474e-07	-1.27476023458688e-06	4.31618426442624e-07	7.60212211279052e-07	-1.36321430923395e-06	-7.3699651164318e-07	-2.60905831306529e-08
ENSG00000096696	1.52765435888718e-06	-9.95051310353102e-07	-1.27663770105417e-06	-2.14079198668209e-07	-8.16711731648211e-07	-5.92238195448541e-07	1.42246184487539e-06	4.56212010810622e-07	5.92970222189511e-07
ENSG00000096746	-2.76641925220236e-06	1.24787556265187e-06	1.86647010141205e-07	-1.31154333254664e-06	4.61906830713336e-07	1.03223130272371e-06	-1.23326142757669e-06	-5.21682693943168e-07	-1.84071489930154e-07
ENSG00000099783	-2.27861435281234e-06	8.35806747004692e-07	-7.77405528104797e-08	-1.24909033588538e-06	3.56931035640478e-07	6.20907166584172e-07	-1.29934949170293e-06	-5.15333562209321e-07	-1.35066474760045e-07
ENSG00000099814	1.06373837057509e-06	-1.34235736595952e-06	-2.35086111817605e-06	-5.99977303131203e-07	-7.10378712469236e-08	-3.1329074023826e-07	1.37171537963826e-06	5.91650881638807e-08	5.30885911513557e-07
ENSG00000099822	2.25613906350111e-06	-1.21681918187324e-06	-1.15920300143207e-06	4.50274361021585e-07	-1.07430550054103e-08	-7.14994427885321e-07	1.4847918167478e-06	5.89136745957601e-07	6.11626400079549e-07
ENSG00000100030	-1.85886898495192e-06	6.78481352083234e-07	1.76871202273716e-06	1.95337650365425e-07	-1.03221640257272e-06	3.81546063630782e-07	-9.49899017186132e-07	3.35886327358587e-07	-3.50559210836805e-07
ENSG00000100038	-2.46752830864989e-06	6.47704044391852e-07	-1.24803600622037e-06	-1.77612372835985e-06	9.53301163640893e-08	4.86169679031791e-07	-8.30485784631463e-07	-5.00833967325343e-07	-3.54967006342173e-07
ENSG00000100109	-3.09767259418994e-06	8.83958941062162e-07	-5.50539277659274e-07	-1.40636698506697e-06	5.8851915345175e-07	9.58654118588424e-07	-1.13481134360196e-06	-9.03652055299779e-07	-6.43233719412559e-07
ENSG00000100227	-2.73430996828493e-06	1.11343731307898e-06	9.66716540469406e-08	-1.16769829861551e-06	5.82271923879008e-07	7.90545061910546e-07	-1.46597995021368e-06	-9.27117567381162e-07	-2.86938254235391e-07
ENSG00000100242	-3.12742516745808e-06	6.47717642506762e-07	-2.31628873200761e-07	-1.15029335647543e-06	5.54462455228058e-07	5.53967656351453e-07	-1.56443345325869e-06	-9.49188656949322e-07	-5.35263395774831e-07
ENSG00000100266	-2.347123465062e-06	6.6842156537325e-07	9.53371754828493e-07	8.1758932260264e-08	5.22123809277055e-08	6.85479198838455e-07	-7.1541051843168e-07	-3.95200489038496e-07	-5.71701753991027e-07
ENSG00000100281	1.89918398539676e-06	-8.4404354630844e-07	-1.1773564478018e-06	-5.19497376780549e-09	-4.69419694127713e-07	-6.52263456292357e-07	1.29493341933049e-06	1.04508872055343e-06	7.7574564213402e-07
ENSG00000100284	-2.31662842070681e-06	8.60351641944053e-07	-3.37965038532144e-07	-2.77403269819248e-07	1.25387440308117e-06	4.58196491648569e-07	-5.80375821551954e-07	-8.70805789066498e-07	-9.41464195092034e-07
ENSG00000100288	1.89527330227444e-06	-1.26458053432741e-06	-2.15186353721601e-07	1.17983862991445e-06	-3.20083303999795e-07	-9.93410150110867e-07	6.0637533215462e-07	7.32236922210922e-07	3.17366194759211e-07
ENSG00000100321	1.76870860487493e-06	-8.03998350278671e-07	-1.24340506751894e-06	4.86290172341499e-08	-2.18490726916004e-07	-7.80201211573026e-07	1.19907891307333e-06	7.84485841157863e-07	6.73998205372034e-07
ENSG00000100330	-3.11725613327991e-06	8.71512500338462e-07	-6.49052576350592e-08	-8.82040068309474e-07	5.79073340316687e-08	6.77026374169456e-07	-8.64270950862353e-07	-4.52614292595495e-07	-7.16903227523565e-07
ENSG00000100345	-3.06880258660643e-06	5.53191414852409e-07	4.79552536169279e-07	-3.14756021426309e-07	2.09570503616182e-07	5.74056094467112e-07	-9.80017459498907e-07	-9.31371948061578e-07	-6.19278751378188e-07
ENSG00000100401	-2.37034274048969e-06	1.93500062226266e-07	-1.20451718993747e-06	-1.46932113820837e-06	7.4180126575686e-07	4.43981703499883e-07	-1.11923132081997e-06	-9.13923833058e-07	-2.53610088696481e-07
ENSG00000100412	-2.8330661042593e-06	8.0517502502428e-07	-4.26564252112675e-07	-1.50717994320152e-06	-7.04557042437135e-08	5.10491237657535e-07	-1.33158887691465e-06	-6.97393802617453e-07	-3.4058889723525e-07
ENSG00000100439	-2.17432820991599e-06	7.12088900212567e-07	-3.24524643006415e-07	-6.95226857415998e-07	1.26502428237742e-06	1.06725820648356e-06	-3.14915071744175e-07	-1.58122644760457e-06	-5.18567281553703e-07
ENSG00000100441	-3.16736268065576e-06	6.07894981338845e-07	-1.68285731945113e-07	-1.2198028840841e-06	3.0717974662198e-08	5.90463754361253e-07	-1.44296523409619e-06	-6.68591008769635e-07	-4.19092646537674e-07
ENSG00000100445	-2.3879353772943e-06	6.90829664905553e-07	-1.42692804236068e-06	-2.08056430469751e-06	5.43282275550915e-07	7.15185418334649e-07	-1.06637621005669e-06	-5.89260639872546e-07	-2.6707188280439e-07
ENSG00000100461	-3.1157237897591e-06	4.61152363233074e-07	-1.97298305319077e-07	-6.51329875111818e-07	1.2398226119193e-06	9.13217547707065e-07	-9.89133618427474e-07	-1.45967657280887e-06	-8.65212556121372e-07
ENSG00000100503	-1.54364440944671e-06	1.61533316128902e-06	2.23944471869473e-06	-4.11545160654923e-08	-5.66471365040414e-07	1.12133511954521e-06	-1.13806681384273e-06	9.20546354813624e-08	-2.50386248248631e-08
ENSG00000100528	9.34623803305636e-07	1.26642705725033e-06	1.11991917243807e-06	-4.13612553938917e-07	-1.44227208503427e-06	-1.69985945116901e-07	-6.59657563873083e-07	1.72718370818632e-06	5.92530223111016e-07
ENSG00000100603	-1.77325442477826e-06	1.77803378904463e-06	6.76837256236851e-07	-1.22836415913272e-06	4.39884043138832e-07	1.31176604002601e-06	-1.33689803600052e-06	-6.42623793049145e-08	-6.92156660322826e-08
ENSG00000100612	-2.10758232048638e-06	1.74586557656177e-06	4.76399324001414e-07	-6.4964810489778e-07	7.22687504182599e-07	9.58763961206023e-07	-1.01577159102614e-06	-5.33052108206148e-07	-7.24025637192706e-07
ENSG00000100644	-2.51417361789723e-06	8.02973866278297e-07	9.60147988416061e-07	-2.58107469803392e-07	-6.27434668461256e-07	6.84106928447643e-07	-7.76509550064172e-07	-3.07309969514112e-08	-3.30379444662315e-07
ENSG00000100883	-1.65741502189044e-06	1.70868576063596e-06	2.84752681597408e-07	-1.58456377620492e-06	-2.32927948258519e-07	9.63259437749214e-07	-9.25684463519723e-07	2.44727667251631e-07	-6.75593816050373e-08
ENSG00000100908	2.15936322899874e-06	-5.1277060541163e-07	-1.21751694592781e-06	-7.76201413652985e-08	-4.10711743852728e-08	-5.48851854625727e-07	1.34683808552609e-06	8.65697110135626e-07	6.54655762544692e-07
ENSG00000100938	-2.34231896303677e-06	1.03144437970767e-06	1.40185505292768e-07	-6.05331685968946e-07	-2.30372482918283e-07	5.88363681951791e-07	-1.14814544796608e-06	4.75379516223225e-07	-5.38846653288579e-07
ENSG00000100982	-2.86854583346956e-06	-4.00579421477738e-08	-7.3407457793782e-07	-8.32263213506672e-07	1.24420085163132e-06	7.55697534721133e-07	-9.04780774865456e-07	-1.72200767943646e-06	-8.35053700161027e-07
ENSG00000100994	-2.67565109916844e-06	7.10378946153425e-07	-4.53500164632342e-08	-1.22542090920463e-06	8.91244945212026e-07	1.19442352740949e-06	-9.69908594553159e-07	-1.6539184578519e-06	-2.64247253403377e-07
ENSG00000101150	-2.14866063782259e-06	1.07714680436142e-06	2.81563202538304e-07	-2.18040092834245e-07	1.21966900458812e-06	8.99734765461584e-07	-7.86452690581791e-07	-1.07998834122907e-06	-6.6916637708726e-07
ENSG00000101160	-2.57342045951371e-06	1.37031573432853e-06	-2.87233646646106e-07	-8.49319756040743e-07	9.89476470846973e-07	3.87071545223594e-07	-1.25157898867639e-06	-7.23604593779449e-07	-5.71440424685188e-07
ENSG00000101161	-3.00813284722745e-06	5.74039907328267e-07	-6.33832646188099e-07	-1.44903137465926e-06	6.81818490005854e-07	8.5160221931042e-07	-1.28221956804795e-06	-1.19917247485285e-06	-5.28075461239167e-07
ENSG00000101162	-2.46957150157311e-06	3.66006500292214e-07	2.43888889847193e-07	-8.17691151064573e-07	5.04740917271462e-07	1.4464179791201e-06	-6.16582482156555e-08	-1.70269295585765e-06	2.02116164210109e-07
ENSG00000101166	1.78932979475907e-06	6.19607133488849e-07	6.05247072100512e-07	-4.06963013473248e-09	-1.37267936911282e-06	-5.23224333476183e-07	1.4667294767375e-07	2.1492024625037e-06	5.19348603647439e-07
ENSG00000101246	-2.24038080846742e-06	2.49204703985905e-07	-1.55227764581421e-06	-1.57282538666779e-06	8.36984004154698e-07	4.64847561831544e-07	-1.16276767555553e-06	-7.03719890996864e-07	-4.07339177836641e-07
ENSG00000101247	1.57597725972573e-06	-7.22567928591956e-07	-1.73023455346855e-06	-5.42325549600741e-07	-6.35001480241738e-07	-4.57866127202953e-07	1.32756518101031e-06	8.84236026137757e-07	6.92774861644663e-07
